store_id,sku_id,category,subcategory,brand,stock_on_hand,reorder_point,safety_stock,forecast_8_week_demand,stock_coverage_ratio,forecast_stockout_risk,forecast_overstock_risk,recommended_action,cost_price,stockout_units_at_risk,overstock_units_at_risk,stockout_value_at_risk,overstock_value_at_risk,total_value_at_stake
ST23,SKU01021,Health & Wellness,First Aid,EverydayPlus,0,92,25,383.31384774739485,0.0,HIGH,LOW,Reorder Now,702.35,383.31384774739485,0.0,269220.48096538277,0.0,269220.48096538277
ST05,SKU00186,Apparel & Footwear,Men's Wear,TrueTaste,233,54,15,64.307229283586,3.6232318293873647,LOW,HIGH,Clear / Markdown,1185.19,0.0,168.692770716414,0.0,199932.98492538673,199932.98492538673
ST03,SKU03523,Health & Wellness,Vitamins & Supplements,GoldenHarvest,404,80,26,71.04436461842852,5.686587559334785,LOW,HIGH,Clear / Markdown,222.52,0.0,332.9556353815715,0.0,74089.2879851073,74089.2879851073
ST15,SKU00608,Personal Care,Oral Care,CrispKing,82,20,7,69.01140596407342,1.1882093815432235,LOW,LOW,Healthy,397.46,0.0,12.988594035926582,0.0,0.0,0.0
ST18,SKU02340,Personal Care,Skin Care,HomeStyle,0,21,7,426.65865129391807,0.0,HIGH,LOW,Reorder Now,179.48,426.65865129391807,0.0,76576.69473423241,0.0,76576.69473423241
ST20,SKU02938,Snacks & Confectionery,Candy,MetroBrand,189,54,17,62.60308404135779,3.019020594498827,LOW,HIGH,Clear / Markdown,47.72,0.0,126.39691595864221,0.0,6031.660829546407,6031.660829546407
ST09,SKU02520,Stationery & Office,Notebooks,TrueTaste,328,69,17,67.81919934567993,4.836388562008193,LOW,HIGH,Clear / Markdown,125.85,0.0,260.1808006543201,0.0,32743.75376234618,32743.75376234618
ST09,SKU00305,Health & Wellness,Vitamins & Supplements,PurePlus,385,77,17,63.723065181672716,6.0417683754285125,LOW,HIGH,Clear / Markdown,318.69,0.0,321.2769348183273,0.0,102387.74635725272,102387.74635725272
ST28,SKU02533,Personal Care,Men's Grooming,CityFresh,72,21,7,59.15467543482852,1.2171480862797286,LOW,LOW,Healthy,293.76,0.0,12.845324565171481,0.0,0.0,0.0
ST01,SKU03864,Home Care,Surface Cleaners,BasicNeeds,267,65,23,69.60425063462296,3.83597262474064,LOW,HIGH,Clear / Markdown,161.94,0.0,197.39574936537704,0.0,31966.26765222916,31966.26765222916
ST27,SKU02833,Apparel & Footwear,Kids Wear,QuickBite,0,97,45,348.93111427760664,0.0,HIGH,LOW,Reorder Now,2468.33,348.93111427760664,0.0,861277.1373048448,0.0,861277.1373048448
ST01,SKU01649,Home Care,Surface Cleaners,NatureBlend,471,93,34,67.74964254079006,6.952066200444154,LOW,HIGH,Clear / Markdown,258.86,0.0,403.2503574592099,0.0,104385.38753189109,104385.38753189109
ST25,SKU00020,Grocery,Rice & Grains,SmartBuy,0,60,18,412.4100892296126,0.0,HIGH,LOW,Reorder Now,69.58,412.4100892296126,0.0,28695.494008596444,0.0,28695.494008596444
ST14,SKU03803,Electronics & Accessories,Batteries,SparkleClean,214,58,16,64.58303773828924,3.3135635531297747,LOW,HIGH,Clear / Markdown,581.19,0.0,149.41696226171075,0.0,86839.64429688368,86839.64429688368
ST04,SKU03115,Frozen Foods,Frozen Vegetables,NutriPlus,293,64,15,59.798494206294535,4.899788930958701,LOW,HIGH,Clear / Markdown,581.3,0.0,233.20150579370545,0.0,135560.03531788097,135560.03531788097
ST30,SKU01303,Grocery,Sugar & Salt,HealthFirst,101,20,10,58.00884856055997,1.7411136836229082,LOW,MEDIUM,Watch / Reduce Orders,237.08,0.0,42.99115143944003,0.0,10192.342183262443,10192.342183262443
ST09,SKU04627,Personal Care,Men's Grooming,SunriseFoods,0,46,12,628.5944795245281,0.0,HIGH,LOW,Reorder Now,386.96,628.5944795245281,0.0,243240.9197968114,0.0,243240.9197968114
ST04,SKU02068,Stationery & Office,Notebooks,SoftTouch,0,69,29,319.0437951812465,0.0,HIGH,LOW,Reorder Now,149.93,319.0437951812465,0.0,47834.23621152429,0.0,47834.23621152429
ST24,SKU01717,Beverages,Bottled Water,EliteHome,207,46,12,63.63869202102766,3.2527381287409636,LOW,HIGH,Clear / Markdown,226.29,0.0,143.36130797897235,0.0,32441.23038256165,32441.23038256165
ST22,SKU03105,Snacks & Confectionery,Candy,MetroBrand,366,61,13,58.47419268943882,6.259171493719557,LOW,HIGH,Clear / Markdown,115.79,0.0,307.52580731056116,0.0,35608.41322848988,35608.41322848988
ST17,SKU04747,Home & Kitchen,Home Decor,EliteHome,266,78,26,61.51451056311424,4.324182986501737,LOW,HIGH,Clear / Markdown,803.55,0.0,204.48548943688576,0.0,164314.31503700954,164314.31503700954
ST22,SKU00890,Apparel & Footwear,Men's Wear,EliteHome,195,41,19,70.02941222102432,2.7845442909694573,LOW,HIGH,Clear / Markdown,327.59,0.0,124.97058777897568,0.0,40939.11485051464,40939.11485051464
ST17,SKU00546,Dairy & Bakery,Milk,TrueTaste,244,55,17,58.46964708712485,4.173105400079101,LOW,HIGH,Clear / Markdown,93.76,0.0,185.53035291287514,0.0,17395.325889111173,17395.325889111173
ST25,SKU04571,Frozen Foods,Ready Meals,EliteHome,0,85,33,2114.9940681534945,0.0,HIGH,LOW,Reorder Now,532.19,2114.9940681534945,0.0,1125578.6931306084,0.0,1125578.6931306084
ST27,SKU02954,Home Care,Air Fresheners,GoldenHarvest,0,26,9,1276.4758340274427,0.0,HIGH,LOW,Reorder Now,405.19,1276.4758340274427,0.0,517215.2431895795,0.0,517215.2431895795
ST18,SKU01414,Stationery & Office,Notebooks,CityFresh,0,29,12,617.4365860238604,0.0,HIGH,LOW,Reorder Now,136.08,617.4365860238604,0.0,84020.77062612693,0.0,84020.77062612693
ST13,SKU01070,Home Care,Pest Control,SparkleClean,201,64,21,66.31616218362772,3.0309353464007196,LOW,HIGH,Clear / Markdown,133.29,0.0,134.68383781637226,0.0,17952.008742544258,17952.008742544258
ST30,SKU02471,Home & Kitchen,Home Decor,PremiumSelect,121,33,8,66.22537709170834,1.8270941641063096,LOW,MEDIUM,Watch / Reduce Orders,1039.93,0.0,54.77462290829166,0.0,56961.77360101975,56961.77360101975
ST09,SKU03580,Health & Wellness,OTC Medicine,MetroBrand,87,25,6,60.93120723801276,1.4278397547607407,LOW,LOW,Healthy,447.71,0.0,26.06879276198724,0.0,0.0,0.0
ST04,SKU01021,Health & Wellness,First Aid,EverydayPlus,0,82,19,383.31384774739485,0.0,HIGH,LOW,Reorder Now,702.35,383.31384774739485,0.0,269220.48096538277,0.0,269220.48096538277
ST26,SKU03749,Dairy & Bakery,Eggs,PremiumSelect,346,74,21,67.57428681601351,5.120290813309866,LOW,HIGH,Clear / Markdown,182.25,0.0,278.4257131839865,0.0,50743.08622778154,50743.08622778154
ST26,SKU03520,Snacks & Confectionery,Candy,PrimeCare,162,43,18,71.41889429845365,2.268307309869786,LOW,HIGH,Clear / Markdown,72.21,0.0,90.58110570154635,0.0,6540.861642708662,6540.861642708662
ST19,SKU02541,Electronics & Accessories,Small Appliances,FamilyChoice,210,50,23,65.48335291034753,3.206921922393138,LOW,HIGH,Clear / Markdown,1551.99,0.0,144.51664708965245,0.0,224288.39111666972,224288.39111666972
ST12,SKU01370,Home Care,Laundry,PurePlus,0,89,24,363.8615630654891,0.0,HIGH,LOW,Reorder Now,123.07,363.8615630654891,0.0,44780.44256646974,0.0,44780.44256646974
ST01,SKU02938,Snacks & Confectionery,Candy,MetroBrand,81,20,8,62.60308404135779,1.2938659690709258,LOW,LOW,Healthy,47.72,0.0,18.39691595864221,0.0,0.0,0.0
ST25,SKU03295,Stationery & Office,Office Supplies,SoftTouch,236,71,30,72.04736640674012,3.2756228543826675,LOW,HIGH,Clear / Markdown,62.34,0.0,163.95263359325986,0.0,10220.80717820382,10220.80717820382
ST09,SKU02533,Personal Care,Men's Grooming,CityFresh,229,48,12,59.15467543482852,3.871207107750803,LOW,HIGH,Clear / Markdown,293.76,0.0,169.8453245651715,0.0,49893.76254426478,49893.76254426478
ST14,SKU02648,Frozen Foods,Frozen Vegetables,ValueChoice,0,66,22,607.3039453220832,0.0,HIGH,LOW,Reorder Now,591.38,607.3039453220832,0.0,359147.4071845736,0.0,359147.4071845736
ST02,SKU03311,Personal Care,Bath & Body,QuickBite,350,95,38,65.68369476331898,5.328567481795456,LOW,HIGH,Clear / Markdown,224.64,0.0,284.31630523668105,0.0,63868.81480836803,63868.81480836803
ST12,SKU04753,Health & Wellness,Vitamins & Supplements,QuickBite,289,57,27,65.39204297273139,4.4194979520752025,LOW,HIGH,Clear / Markdown,371.28,0.0,223.6079570272686,0.0,83021.16228508428,83021.16228508428
ST12,SKU02538,Frozen Foods,Ice Cream,EverydayPlus,0,69,33,700.1614227675385,0.0,HIGH,LOW,Reorder Now,121.13,700.1614227675385,0.0,84810.55313983194,0.0,84810.55313983194
ST03,SKU02718,Beverages,Soft Drinks,SmartBuy,130,24,10,66.0672170431132,1.9676929923530222,LOW,MEDIUM,Watch / Reduce Orders,101.03,0.0,63.9327829568868,0.0,6459.129062134273,6459.129062134273
ST13,SKU01191,Frozen Foods,Frozen Meat,CityFresh,239,68,17,57.131789873047126,4.183310211899246,LOW,HIGH,Clear / Markdown,484.26,0.0,181.86821012695287,0.0,88071.4994360782,88071.4994360782
ST27,SKU00860,Frozen Foods,Frozen Vegetables,FamilyChoice,153,29,10,57.772630392862126,2.6483128595595904,LOW,HIGH,Clear / Markdown,393.43,0.0,95.22736960713787,0.0,37465.30402453626,37465.30402453626
ST04,SKU01371,Home & Kitchen,Cookware,PureLife,0,86,34,1799.9388524985459,0.0,HIGH,LOW,Reorder Now,907.68,1799.9388524985459,0.0,1633768.49763588,0.0,1633768.49763588
ST16,SKU02657,Dairy & Bakery,Cheese,DailyBest,0,30,14,393.530754920758,0.0,HIGH,LOW,Reorder Now,72.43,393.530754920758,0.0,28503.432578910506,0.0,28503.432578910506
ST21,SKU04987,Home Care,Dishwashing,GreenValley,268,69,33,59.37206009328887,4.513907713138177,LOW,HIGH,Clear / Markdown,313.75,0.0,208.62793990671113,0.0,65457.01614573062,65457.01614573062
ST14,SKU01830,Apparel & Footwear,Women's Wear,SunriseFoods,245,71,29,59.01783289301743,4.1512876361305135,LOW,HIGH,Clear / Markdown,899.39,0.0,185.98216710698256,0.0,167270.50127434905,167270.50127434905
ST26,SKU03870,Electronics & Accessories,Mobile Accessories,MetroBrand,0,62,13,355.1283058829945,0.0,HIGH,LOW,Reorder Now,227.63,355.1283058829945,0.0,80837.85626814603,0.0,80837.85626814603
ST16,SKU04643,Stationery & Office,Notebooks,EverydayPlus,386,74,26,60.26869792445061,6.404651391073148,LOW,HIGH,Clear / Markdown,143.67,0.0,325.73130207554937,0.0,46797.81616919417,46797.81616919417
ST19,SKU02662,Dairy & Bakery,Eggs,SparkleClean,326,92,44,68.84804917227709,4.735065174966058,LOW,HIGH,Clear / Markdown,93.48,0.0,257.1519508277229,0.0,24038.564363375535,24038.564363375535
ST29,SKU00906,Stationery & Office,Office Supplies,HomeStyle,483,89,40,58.59646217245883,8.242818458535146,LOW,HIGH,Clear / Markdown,69.35,0.0,424.4035378275412,0.0,29432.38534833998,29432.38534833998
ST29,SKU02892,Dairy & Bakery,Cheese,CityFresh,0,22,6,806.8248229844964,0.0,HIGH,LOW,Reorder Now,46.22,806.8248229844964,0.0,37291.44331834342,0.0,37291.44331834342
ST25,SKU03416,Dairy & Bakery,Bread,NutriPlus,305,55,20,58.334060382959066,5.228506261996784,LOW,HIGH,Clear / Markdown,126.44,0.0,246.66593961704092,0.0,31188.44140517865,31188.44140517865
ST05,SKU03932,Dairy & Bakery,Milk,QuickBite,464,82,32,65.77482122600145,7.054371130948451,LOW,HIGH,Clear / Markdown,107.12,0.0,398.22517877399855,0.0,42657.881150270725,42657.881150270725
ST05,SKU01717,Beverages,Bottled Water,EliteHome,286,50,16,63.63869202102766,4.494121279323264,LOW,HIGH,Clear / Markdown,226.29,0.0,222.36130797897235,0.0,50318.14038256165,50318.14038256165
ST17,SKU00788,Beverages,Tea,MetroBrand,492,92,22,69.31644163530126,7.097883105260784,LOW,HIGH,Clear / Markdown,61.04,0.0,422.68355836469874,0.0,25800.60440258121,25800.60440258121
ST30,SKU00498,Frozen Foods,Ready Meals,PurePlus,228,59,13,59.20384053915102,3.851101515098931,LOW,HIGH,Clear / Markdown,405.25,0.0,168.79615946084897,0.0,68404.64362150905,68404.64362150905
ST14,SKU04166,Dairy & Bakery,Milk,NatureBlend,0,22,10,1274.802874549554,0.0,HIGH,LOW,Reorder Now,154.85,1274.802874549554,0.0,197403.22512399842,0.0,197403.22512399842
ST09,SKU03822,Stationery & Office,Notebooks,NutriPlus,152,32,12,58.42213497096582,2.601753600335554,LOW,HIGH,Clear / Markdown,164.65,0.0,93.57786502903417,0.0,15407.595477030476,15407.595477030476
ST11,SKU02205,Dairy & Bakery,Yogurt,EliteHome,364,92,38,72.6663590996304,5.009195513716765,LOW,HIGH,Clear / Markdown,47.02,0.0,291.3336409003696,0.0,13698.507795135378,13698.507795135378
ST21,SKU04879,Electronics & Accessories,Small Appliances,SunriseFoods,176,39,17,59.03981545845063,2.981039128143283,LOW,HIGH,Clear / Markdown,1032.44,0.0,116.96018454154937,0.0,120754.37292807724,120754.37292807724
ST23,SKU03491,Electronics & Accessories,Batteries,SoftTouch,78,22,7,58.79109930181901,1.3267314427914885,LOW,LOW,Healthy,1930.26,0.0,19.20890069818099,0.0,0.0,0.0
ST24,SKU02898,Apparel & Footwear,Footwear,CrispKing,0,69,28,358.757617180891,0.0,HIGH,LOW,Reorder Now,554.23,358.757617180891,0.0,198834.2341701652,0.0,198834.2341701652
ST03,SKU01792,Dairy & Bakery,Butter & Ghee,SoftTouch,117,37,16,58.56349123683692,1.997831712710564,LOW,MEDIUM,Watch / Reduce Orders,250.71,0.0,58.43650876316308,0.0,14650.617112012616,14650.617112012616
ST01,SKU00965,Snacks & Confectionery,Chips & Crisps,ValueChoice,163,45,21,69.52669396019141,2.3444232814137287,LOW,HIGH,Clear / Markdown,62.98,0.0,93.47330603980859,0.0,5886.948814387145,5886.948814387145
ST11,SKU03602,Apparel & Footwear,Men's Wear,MetroBrand,386,93,46,63.414593151552054,6.086927011855358,LOW,HIGH,Clear / Markdown,1183.22,0.0,322.585406848448,0.0,381689.5050912206,381689.5050912206
ST04,SKU04646,Snacks & Confectionery,Chocolates,ZestyCo,0,45,17,406.77779701477584,0.0,HIGH,LOW,Reorder Now,60.75,406.77779701477584,0.0,24711.751168647632,0.0,24711.751168647632
ST04,SKU00445,Dairy & Bakery,Yogurt,QuickBite,0,27,11,344.86912902425496,0.0,HIGH,LOW,Reorder Now,60.84,344.86912902425496,0.0,20981.837809835673,0.0,20981.837809835673
ST12,SKU02780,Health & Wellness,First Aid,ValueChoice,389,74,34,65.41571784793013,5.946583065927613,LOW,HIGH,Clear / Markdown,569.66,0.0,323.5842821520699,0.0,184333.02217074813,184333.02217074813
ST24,SKU03837,Dairy & Bakery,Eggs,GoldenHarvest,167,28,7,59.22568032786247,2.819722780312843,LOW,HIGH,Clear / Markdown,137.67,0.0,107.77431967213752,0.0,14837.290589263172,14837.290589263172
ST01,SKU04348,Personal Care,Men's Grooming,HealthFirst,0,69,20,404.01561651419615,0.0,HIGH,LOW,Reorder Now,183.92,404.01561651419615,0.0,74306.55218929095,0.0,74306.55218929095
ST13,SKU01433,Frozen Foods,Ice Cream,GreenValley,471,83,24,68.32758282309533,6.893263021164534,LOW,HIGH,Clear / Markdown,461.8,0.0,402.6724171769047,0.0,185954.1222522946,185954.1222522946
ST06,SKU02211,Health & Wellness,Vitamins & Supplements,NovaFresh,536,100,42,58.365095741856024,9.183570988569667,LOW,HIGH,Clear / Markdown,779.6,0.0,477.634904258144,0.0,372364.17135964904,372364.17135964904
ST28,SKU01970,Electronics & Accessories,Batteries,FamilyChoice,371,99,27,58.19286488705168,6.375352042214889,LOW,HIGH,Clear / Markdown,951.86,0.0,312.80713511294834,0.0,297748.599628611,297748.599628611
ST21,SKU03014,Dairy & Bakery,Cheese,NutriPlus,522,98,34,70.24019697618354,7.43164202937807,LOW,HIGH,Clear / Markdown,83.4,0.0,451.75980302381646,0.0,37676.7675721863,37676.7675721863
ST10,SKU00906,Stationery & Office,Office Supplies,HomeStyle,510,98,24,58.59646217245883,8.703597130130277,LOW,HIGH,Clear / Markdown,69.35,0.0,451.4035378275412,0.0,31304.835348339977,31304.835348339977
ST15,SKU03199,Beverages,Coffee,QuickBite,0,79,33,326.5015532869965,0.0,HIGH,LOW,Reorder Now,57.97,326.5015532869965,0.0,18927.295044047187,0.0,18927.295044047187
ST18,SKU00501,Home Care,Pest Control,MetroBrand,71,22,8,69.47655280784394,1.0219275011581181,LOW,LOW,Healthy,284.76,0.0,1.5234471921560555,0.0,0.0,0.0
ST30,SKU03773,Home Care,Air Fresheners,CleanWave,298,74,35,58.61784304021239,5.083776279443943,LOW,HIGH,Clear / Markdown,115.06,0.0,239.3821569597876,0.0,27543.31097979316,27543.31097979316
ST23,SKU02794,Snacks & Confectionery,Chips & Crisps,NutriPlus,449,77,24,58.99254463350428,7.611131250388452,LOW,HIGH,Clear / Markdown,62.72,0.0,390.0074553664957,0.0,24461.267600586612,24461.267600586612
ST06,SKU03150,Apparel & Footwear,Women's Wear,ZestyCo,339,79,37,59.510531400982295,5.696470725758036,LOW,HIGH,Clear / Markdown,2742.62,0.0,279.4894685990177,0.0,766533.4063690379,766533.4063690379
ST12,SKU04887,Home & Kitchen,Storage & Containers,SmartBuy,82,20,9,60.12125566366903,1.3639103025180523,LOW,LOW,Healthy,747.65,0.0,21.878744336330968,0.0,0.0,0.0
ST20,SKU02267,Health & Wellness,OTC Medicine,SmartBuy,526,99,39,58.74727617736414,8.953606604873922,LOW,HIGH,Clear / Markdown,415.23,0.0,467.25272382263586,0.0,194017.34851287308,194017.34851287308
ST20,SKU00052,Home & Kitchen,Storage & Containers,ValueChoice,383,77,31,61.3832412639201,6.239488044518107,LOW,HIGH,Clear / Markdown,967.68,0.0,321.6167587360799,0.0,311222.10509372974,311222.10509372974
ST06,SKU04318,Stationery & Office,Notebooks,SoftTouch,0,34,10,679.8971099448712,0.0,HIGH,LOW,Reorder Now,147.89,679.8971099448712,0.0,100549.98358974699,0.0,100549.98358974699
ST12,SKU01854,Home Care,Surface Cleaners,GreenValley,392,93,44,64.82211706960942,6.047318688759419,LOW,HIGH,Clear / Markdown,161.28,0.0,327.1778829303906,0.0,52767.24895901339,52767.24895901339
ST12,SKU03840,Home Care,Dishwashing,HealthFirst,0,68,27,788.2248675340917,0.0,HIGH,LOW,Reorder Now,177.23,788.2248675340917,0.0,139697.09327306706,0.0,139697.09327306706
ST29,SKU03484,Apparel & Footwear,Footwear,QuickBite,175,39,14,59.56114355923226,2.938157153177664,LOW,HIGH,Clear / Markdown,861.67,0.0,115.43885644076775,0.0,99470.19942931634,99470.19942931634
ST15,SKU03320,Home & Kitchen,Cookware,DailyBest,265,51,19,60.22383893412909,4.400250875568536,LOW,HIGH,Clear / Markdown,359.85,0.0,204.7761610658709,0.0,73688.70155955365,73688.70155955365
ST03,SKU01805,Stationery & Office,Writing Instruments,CleanWave,266,52,12,59.63941042316493,4.460137987827613,LOW,HIGH,Clear / Markdown,94.75,0.0,206.36058957683508,0.0,19552.665862405123,19552.665862405123
ST04,SKU04888,Frozen Foods,Ice Cream,CleanWave,86,23,9,59.80533625225405,1.4379987704986557,LOW,LOW,Healthy,213.99,0.0,26.19466374774595,0.0,0.0,0.0
ST23,SKU02915,Electronics & Accessories,Small Appliances,ZestyCo,206,36,12,68.05142112820093,3.0271226755414857,LOW,HIGH,Clear / Markdown,1746.3,0.0,137.94857887179907,0.0,240899.6032838227,240899.6032838227
ST23,SKU04901,Home Care,Dishwashing,GreenValley,449,89,31,59.89113872561611,7.496935432419114,LOW,HIGH,Clear / Markdown,140.57,0.0,389.1088612743839,0.0,54697.032629340145,54697.032629340145
ST28,SKU03030,Snacks & Confectionery,Chips & Crisps,MetroBrand,0,35,11,631.859099202178,0.0,HIGH,LOW,Reorder Now,63.46,631.859099202178,0.0,40097.778435370215,0.0,40097.778435370215
ST03,SKU00987,Electronics & Accessories,Mobile Accessories,TrueTaste,162,31,12,58.976329847261724,2.746864723857035,LOW,HIGH,Clear / Markdown,1137.98,0.0,103.02367015273828,0.0,117238.8761604131,117238.8761604131
ST01,SKU02375,Grocery,Cooking Oil,QuickBite,514,94,44,58.23855522954915,8.825768393018205,LOW,HIGH,Clear / Markdown,57.7,0.0,455.76144477045085,0.0,26297.435363255016,26297.435363255016
ST03,SKU00758,Snacks & Confectionery,Candy,HomeStyle,128,22,7,68.03785907191357,1.8813055223373298,LOW,MEDIUM,Watch / Reduce Orders,82.31,0.0,59.96214092808643,0.0,4935.483819790794,4935.483819790794
ST09,SKU01970,Electronics & Accessories,Batteries,FamilyChoice,101,32,11,58.19286488705168,1.7356079683657784,LOW,MEDIUM,Watch / Reduce Orders,951.86,0.0,42.80713511294832,0.0,40746.39962861099,40746.39962861099
ST24,SKU01046,Health & Wellness,First Aid,PrimeCare,345,71,26,72.87682683439525,4.734015118193543,LOW,HIGH,Clear / Markdown,560.42,0.0,272.1231731656047,0.0,152503.2687054682,152503.2687054682
ST29,SKU03376,Snacks & Confectionery,Biscuits & Cookies,SmartBuy,234,67,22,58.92993264657565,3.9708173671838987,LOW,HIGH,Clear / Markdown,40.16,0.0,175.07006735342435,0.0,7030.813904913522,7030.813904913522
ST03,SKU02155,Home & Kitchen,Home Decor,HomeStyle,0,50,24,427.5330017994091,0.0,HIGH,LOW,Reorder Now,866.65,427.5330017994091,0.0,370521.4760094579,0.0,370521.4760094579
ST15,SKU03441,Beverages,Bottled Water,HomeStyle,80,25,6,59.618621132053434,1.3418626342062228,LOW,LOW,Healthy,164.13,0.0,20.381378867946566,0.0,0.0,0.0
ST13,SKU02614,Grocery,Sugar & Salt,FamilyChoice,0,71,26,445.02404655471076,0.0,HIGH,LOW,Reorder Now,80.99,445.02404655471076,0.0,36042.497530466026,0.0,36042.497530466026
ST06,SKU03621,Home Care,Surface Cleaners,SparkleClean,321,57,17,69.61173248690662,4.611291639098012,LOW,HIGH,Clear / Markdown,283.32,0.0,251.38826751309338,0.0,71223.32395180961,71223.32395180961
ST04,SKU02794,Snacks & Confectionery,Chips & Crisps,NutriPlus,317,84,36,58.99254463350428,5.3735603705415125,LOW,HIGH,Clear / Markdown,62.72,0.0,258.0074553664957,0.0,16182.227600586612,16182.227600586612
ST23,SKU00821,Dairy & Bakery,Eggs,GoldenHarvest,477,84,21,65.0077584218639,7.337585721761663,LOW,HIGH,Clear / Markdown,125.25,0.0,411.9922415781361,0.0,51602.02825766154,51602.02825766154
ST16,SKU03851,Dairy & Bakery,Butter & Ghee,SoftTouch,0,98,21,378.85832085611537,0.0,HIGH,LOW,Reorder Now,74.51,378.85832085611537,0.0,28228.733486989157,0.0,28228.733486989157
ST23,SKU00592,Apparel & Footwear,Kids Wear,UrbanBite,90,26,6,65.78853063750505,1.3680196096170654,LOW,LOW,Healthy,1430.8,0.0,24.211469362494952,0.0,0.0,0.0
